date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:23:34	172793/172793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/team4.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/team4.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/shop.html)
09:23:35	244265/244265	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/team7.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/team7.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/shop.html)
09:23:35	108836/108836	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/team3.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/team3.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/shop.html)
09:23:35	186808/186808	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/team5.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/team5.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/shop.html)
09:23:36	53278/53278	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Oct%202019%2014:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/ytplayer/jquery.mb.ytplayer.min.js	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/ytplayer/jquery.mb.ytplayer.min.js	(from https://mobirise.com/extensions/luxurym4/watchstore/shop.html)
09:23:36	48484/48484	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Oct%202019%2014:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/vimeoplayer/jquery.mb.vimeo_player.js	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/vimeoplayer/jquery.mb.vimeo_player.js	(from https://mobirise.com/extensions/luxurym4/watchstore/shop.html)
09:23:36	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20May%202023%2002:22:48%20GMT	https://mobirise.com/extensions/luxurym4/watchstore/index.html	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/watchstore/index-2.html	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:37	39214/39214	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/bracelet1-1035x691.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/bracelet1-1035x691.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:37	74651/74651	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/store.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/store.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:38	30729/30729	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklace1-646x431.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklace1-646x431.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:38	67420/67420	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklaces4-712x475.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklaces4-712x475.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:38	23929/23929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/bracelet1-712x475.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/bracelet1-712x475.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:39	36339/36339	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklaces3-712x475.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklaces3-712x475.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:39	37860/37860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklace3-712x475.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklace3-712x475.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:39	35177/35177	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklace4-646x431.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklace4-646x431.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:40	164328/164328	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/company2-966x642.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/company2-966x642.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:40	24327/24327	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklace1-546x364.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklace1-546x364.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:41	24179/24179	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklaces3-546x364.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklaces3-546x364.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:41	27411/27411	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklace4-546x364.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklace4-546x364.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:41	43138/43138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklaces4-546x364.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklaces4-546x364.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:42	59851/59851	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/necklace4-934x623.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/necklace4-934x623.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:42	15471/15471	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Oct%202019%2014:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/parallax/jarallax.min.js	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/parallax/jarallax.min.js	(from https://mobirise.com/extensions/luxurym4/watchstore/accessories.html)
09:23:42	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20May%202023%2002:22:54%20GMT	https://mobirise.com/extensions/luxurym4/watchstore/index.html	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/watchstore/index-2.html	(from https://mobirise.com/extensions/luxurym4/watchstore/headers.html)
09:23:43	66331/66331	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/ring5.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/ring5.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/headers.html)
09:23:43	74662/74662	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/shop4.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/shop4.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/headers.html)
09:23:43	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20May%202023%2002:22:55%20GMT	https://mobirise.com/extensions/luxurym4/watchstore/index.html	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/watchstore/index-2.html	(from https://mobirise.com/extensions/luxurym4/watchstore/images.html)
09:23:44	81130/81130	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/rign4.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/rign4.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/images.html)
09:23:44	101067/101067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/shop0.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/shop0.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/images.html)
09:23:45	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20May%202023%2002:22:57%20GMT	https://mobirise.com/extensions/luxurym4/watchstore/index.html	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/watchstore/index-2.html	(from https://mobirise.com/extensions/luxurym4/watchstore/features.html)
09:23:45	112731/112731	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/img1.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/img1.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/features.html)
09:23:46	214162/214162	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/img2.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/img2.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/features.html)
09:23:46	99495/99495	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/img3.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/img3.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/features.html)
09:23:46	50373/50373	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/img5.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/img5.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/features.html)
09:23:47	81130/81130	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/img4.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/img4.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/features.html)
09:23:47	211076/211076	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/img6.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/img6.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/features.html)
09:23:47	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20May%202023%2002:22:59%20GMT	https://mobirise.com/extensions/luxurym4/watchstore/index.html	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/watchstore/index-2.html	(from https://mobirise.com/extensions/luxurym4/watchstore/content.html)
09:23:48	258587/258587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/company.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/company.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/content.html)
09:23:48	7787/7787	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Oct%202019%2014:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.css	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.css	(from https://mobirise.com/extensions/luxurym4/watchstore/form.html)
09:23:48	260/260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20May%202023%2002:23:00%20GMT	https://mobirise.com/extensions/luxurym4/watchstore/index.html	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/watchstore/index-2.html	(from https://mobirise.com/extensions/luxurym4/watchstore/form.html)
09:23:49	354317/354317	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/background9.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/background9.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/form.html)
09:23:49	81970/81970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/team1.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/team1.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/form.html)
09:23:50	564011/564011	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/images/team2.jpg	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/images/team2.jpg	(from https://mobirise.com/extensions/luxurym4/watchstore/form.html)
09:23:50	37476/37476	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.eot?m1l4yr	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold84ca.eot	(from https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.css)
09:23:50	37288/37288	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.ttf?m1l4yr	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold84ca.ttf	(from https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.css)
09:23:51	37364/37364	---M--	200	added ('OK')	font/woff	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.woff?m1l4yr	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold84ca.woff	(from https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.css)
09:23:51	119800/119800	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Oct%202019%2011:06:22%20GMT	https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.svg?m1l4yr	D:/Topaz%20home/web/web/mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold84ca.svg	(from https://mobirise.com/extensions/luxurym4/assets/web/assets/mobirise-icons-bold/mobirise-icons-bold.css)
